"","id","name","host_id","host_name","neighbourhood_group","neighbourhood","latitude","longitude","room_type","price","minimum_nights","number_of_reviews","last_review","reviews_per_month","calculated_host_listings_count","availability_365"
"4777",5857519,"Large Room, Hamilton Heights Section of Manhattan",27378293,"Lendy","Manhattan","Harlem",40.82746,-73.94699,"Private room",50,1,12,2019-11-20,0.18,3,364
"4778",6691723,"Bright Cozy Lux 1BR w/Balcony",35025150,"Chris","Brooklyn","Williamsburg",40.72058,-73.95749,"Entire home/apt",280,30,8,2019-11-20,0.12,1,0
"4779",24729169,"Super Charming 1 Bed Apartment in Soho",13269546,"Paula","Manhattan","SoHo",40.72516,-74.00125,"Entire home/apt",130,30,13,2019-11-20,0.37,1,0
"4780",34209440,"#11 Private Room KING Bed 25 min NYC by Hotel-Like",48684597,"David","Queens","Maspeth",40.73755,-73.89736,"Private room",55,1,31,2019-11-20,1.31,7,98
"4781",34687035,"# 7 Tiny Private Room 25 min to NYC by Hotel-Like",48684597,"David","Queens","Maspeth",40.73786,-73.89551,"Private room",49,30,35,2019-11-20,1.51,7,0
"4782",39228932,"McCarren park Oasis",300947732,"Michelle","Brooklyn","Williamsburg",40.72003,-73.95714,"Entire home/apt",175,30,1,2019-11-20,0.06,1,179
"4783",20617748,"Deanna day-In resort 🏢",31884399,"Daniel","Queens","Laurelton",40.68507,-73.73344,"Entire home/apt",93,14,2,2019-11-21,0.11,2,87
"4784",37816237,"# 2 Private Room KING bed 25 min NYC by Hotel-Like",48684597,"David","Queens","Maspeth",40.73647,-73.89737,"Private room",55,30,20,2019-11-21,1,7,0
"4785",1095106,"Greenpoint - with your own space!",6016424,"Susan","Brooklyn","Greenpoint",40.73008,-73.95575,"Private room",75,30,58,2019-11-22,0.6,2,89
"4786",11671588,"Townhouse 2 BR Central Park West",61391963,"Stay With Vibe","Manhattan","Upper West Side",40.78682,-73.9694,"Entire home/apt",150,30,7,2019-11-22,0.18,123,0
"4787",15040421,"Private Cozy, Comfy & Bright Room!",8048355,"Vivian","Manhattan","East Harlem",40.79594,-73.93443,"Private room",70,30,10,2019-11-22,0.18,1,252
"4788",18635010,"Beautiful large sunny room Bedstuy",33432369,"Lydia","Brooklyn","Bedford-Stuyvesant",40.69436,-73.93467,"Private room",90,30,2,2019-11-22,0.07,2,89
"4789",20030871,"Williamsburg Bedroom w/Private Terrace!",1822729,"Derek","Brooklyn","Williamsburg",40.7126,-73.9616,"Private room",70,30,35,2019-11-22,0.81,2,0
"4790",26597692,"Brand New Oasis suite, walk in Park Slope.",199147185,"Lou","Brooklyn","Sunset Park",40.66217,-73.99455,"Private room",92,30,4,2019-11-22,0.12,3,0
"4791",35315339,"Sleep in large quiet bedroom with sunny garden",220865756,"Joe","Brooklyn","Bay Ridge",40.63524,-74.0197,"Private room",119,5,1,2019-11-22,0.06,1,89
"4792",1223230,"Stunning Sundrenched Tribeca Loft",6672450,"Jacqueline","Manhattan","Tribeca",40.72058,-74.00601,"Entire home/apt",180,30,41,2019-11-23,0.43,1,0
"4793",4154042,"STYLISH 1 BEDROOM - BROOKLYN",200501,"Frederic","Brooklyn","Crown Heights",40.66889,-73.958,"Entire home/apt",275,3,27,2019-11-23,0.34,1,365
"4794",16120533,"Room Available for Up to Two Guests.",56878925,"Joyce","Brooklyn","Canarsie",40.6329,-73.91929,"Shared room",50,2,6,2019-11-23,0.11,2,179
"4795",20916679,"Oversized Studio Flat",9215509,"Jj","Brooklyn","Clinton Hill",40.69104,-73.96475,"Entire home/apt",165,5,6,2019-11-23,0.14,2,358
"4796",21380140,"Cozy room available in Queens Village.",154848269,"Luequita","Queens","Queens Village",40.71526,-73.7331,"Private room",30,30,10,2019-11-23,0.29,1,131
"4797",26291721,"Gem in NoMad - entire apartment",197675041,"Alexandra","Manhattan","Midtown",40.7427,-73.98334,"Entire home/apt",149,30,7,2019-11-23,0.34,1,0
"4798",26524625,"Beautiful brand new bedroom with private Bathroom.",199147185,"Lou","Brooklyn","Sunset Park",40.66168,-73.99426,"Private room",85,30,4,2019-11-23,0.12,3,0
"4799",29209396,"Room with King sized bed in the heart of Bushwick",200182757,"Rosie","Brooklyn","Bushwick",40.70572,-73.91927,"Private room",63,30,43,2019-11-23,1.46,1,89
"4800",37359571,"One Bedroom Apartment in Upper Manhattan",51328968,"James","Manhattan","East Harlem",40.79243,-73.94583,"Entire home/apt",90,30,2,2019-11-23,0.11,1,179
"4801",811238,"Warm and Beautiful Harlem Apartment",4266017,"Connie & Michael","Manhattan","Harlem",40.8055,-73.94696,"Entire home/apt",180,30,9,2019-11-24,0.09,1,328
"4802",6956731,"Beautifully Designed & Modern/ROOMBA CLEANER",13347167,"AFI Apartments","Manhattan","Upper East Side",40.77604,-73.95381,"Entire home/apt",82,30,5,2019-11-24,0.07,30,342
"4803",8239352,"Private Room 12x12 close to manhattan",43449898,"Ashley","Queens","Maspeth",40.72291,-73.90931,"Private room",39,1,96,2019-11-24,1.43,1,0
"4804",10450820,"Beautiful bright huge pre-war in Williamsburg",1918272,"Seva","Brooklyn","Williamsburg",40.71446,-73.94347,"Entire home/apt",157,30,4,2019-11-24,0.14,1,0
"4805",11844776,"Vintage NYC apt - Monthly Rates!",3864301,"Sen","Queens","Sunnyside",40.74339,-73.91494,"Entire home/apt",100,30,6,2019-11-24,0.11,2,365
"4806",11967737,"Beautiful Bedroom on Hudson River/Riverside Park",63928471,"David","Manhattan","Harlem",40.83315,-73.94806,"Private room",40,30,7,2019-11-24,0.12,1,0
"4807",12181549,"Charming Two Bridges Hideout",808189,"Ashley","Manhattan","Two Bridges",40.71202,-73.99497,"Entire home/apt",95,30,44,2019-11-24,0.78,1,0
"4808",13914735,"Southern comfort.    Lovely bedroom in Beach home",82562435,"Josephine","Queens","Arverne",40.59004,-73.7947,"Private room",44,2,134,2019-11-24,2.34,2,0
"4809",14899111,"2 bed/2 bath floor - unique West Village townhouse",36435055,"Barbara","Manhattan","West Village",40.73706,-74.00294,"Entire home/apt",300,2,80,2019-11-24,1.45,2,0
"4810",19908261,"Coolest Apartment at Great Location!!",137264725,"Gulcin","Manhattan","Lower East Side",40.71204,-73.99038,"Entire home/apt",320,30,6,2019-11-24,0.15,4,0
"4811",20685952,"123 Main",129602851,"Will","Bronx","Unionport",40.83072,-73.84853,"Entire home/apt",250,30,3,2019-11-24,0.15,1,365
"4812",24715821,"Cozy Private room in Sunny Appartment Williamsburg",20994908,"Gabriel","Brooklyn","Williamsburg",40.70825,-73.94392,"Private room",45,30,5,2019-11-24,0.14,1,0
"4813",27936288,"Cute & Comfy 1 Bed Apartment (Downtown NYC)",211034625,"Elle","Manhattan","Two Bridges",40.71198,-73.99656,"Entire home/apt",155,30,30,2019-11-24,0.95,1,0
"4814",32681579,"Artful UWS King Room near Central Park, Museums",245314318,"Arthouse Hotel","Manhattan","Upper West Side",40.78217,-73.98034,"Hotel room",999,1,3,2019-11-24,0.15,11,1
"4815",34562155,"Shakti House!FLATIRON, UNION SQ PARK,WEST VILLAGE.",50442154,"Alena Devi","Manhattan","Greenwich Village",40.73561,-73.99629,"Entire home/apt",150,30,6,2019-11-24,0.27,1,0
"4816",34753379,"Stylish Room in Swanky Bushwick Apartment",60235514,"James","Brooklyn","Bushwick",40.7036,-73.92411,"Private room",54,30,14,2019-11-24,0.6,1,0
"4817",34783887,"Charming 1br in Morningside Heights",3138868,"Wenfei","Manhattan","Morningside Heights",40.80463,-73.9634,"Entire home/apt",150,30,3,2019-11-24,0.13,1,0
"4818",35379882,"Central Park West Apartment King",266341812,"Sophia","Manhattan","Upper West Side",40.79189,-73.96718,"Private room",65,15,2,2019-11-24,0.1,1,219
"4819",35833383,"Spacious Williamsburg Loft/Apartment",5900670,"Natalie","Brooklyn","Williamsburg",40.71385,-73.96585,"Entire home/apt",140,30,2,2019-11-24,0.1,1,0
"4820",39362271,"2 bedroom in Bedstuy",287238606,"Jessenia","Brooklyn","Bedford-Stuyvesant",40.68994,-73.94263,"Entire home/apt",175,1,2,2019-11-24,0.12,1,0
"4821",39534941,"Comfortable East Flatbush Townhouse",176958869,"Yvonne","Brooklyn","East Flatbush",40.64824,-73.92899,"Private room",80,30,2,2019-11-24,0.11,1,88
"4822",1407364,"BROOKLYN'S FAVORITE BROWNSTONE in HIPSTER BED-STUY",7591257,"Ruty","Brooklyn","Bedford-Stuyvesant",40.68434,-73.94044,"Private room",275,30,22,2019-11-25,0.27,1,355
"4823",4098271,"Spacious Bedroom, L.E.S.",20245055,"Sade","Manhattan","Lower East Side",40.71272,-73.99016,"Private room",60,30,63,2019-11-25,0.79,3,253
"4824",5482918,"Pleasant Place Rooms JFK Private Housings Complex",26602392,"Dean&Paula","Queens","Springfield Gardens",40.66228,-73.76676,"Private room",75,1,152,2019-11-25,2.53,2,191
"4825",22986908,"Sunny apt in a foodie ‘hood, 15 mins to Midtown",28811902,"Elaine","Queens","Long Island City",40.74299,-73.95884,"Entire home/apt",135,2,3,2019-11-25,0.08,1,0
"4826",27654829,"Spacious Union Square / Greenwich Village Home",113697596,"Mitchell","Manhattan","Chelsea",40.7369,-73.99335,"Private room",300,4,15,2019-11-25,0.47,1,179
"4827",29453598,"Artistic Studio Apt, Private Entrance",221851804,"","Brooklyn","Crown Heights",40.6694,-73.93959,"Entire home/apt",143,2,33,2019-11-25,1.11,2,88
"4828",32847003,"IVORY COAST ROOM
Is your home away from home",145878384,"Denise","Brooklyn","Crown Heights",40.67098,-73.93088,"Private room",65,5,4,2019-11-25,0.18,7,365
"4829",40302743,"Large,Tall Ceiling, East Williamsburg - Guest Room",144149004,"Ross","Brooklyn","Williamsburg",40.70366,-73.94288,"Private room",100,30,1,2019-11-25,0.06,2,0
"4830",471712,"Beautiful Sunny Apartment in South Harlem",1274269,"Aram","Manhattan","Harlem",40.80631,-73.95579,"Private room",86,30,74,2019-11-26,0.69,1,0
"4831",3818322,"Private Artsy Apt, Secret Garden, 18"" to Wall St",1464358,"Dian","Brooklyn","Bedford-Stuyvesant",40.68168,-73.92981,"Entire home/apt",97,30,91,2019-11-26,1.14,1,358
"4832",4813767,"Big Bright Studio by Columbia U",3040277,"","Manhattan","Morningside Heights",40.80428,-73.96316,"Entire home/apt",150,30,17,2019-11-26,0.22,1,178
"4833",15550900,"Bright large Williamsburg 1 bed apartment",6521189,"Paul","Brooklyn","Williamsburg",40.70924,-73.96585,"Entire home/apt",190,4,20,2019-11-26,0.38,1,28
"4834",19296503,"Fold-out futon on East Village/LES border!",9913035,"George","Manhattan","East Village",40.72338,-73.98739,"Shared room",36,30,16,2019-11-26,0.34,1,1
"4835",25138975,"Charming Sunny 2-bedroom oasis in Rockaway Beach",81754218,"Yaffa","Queens","Rockaway Beach",40.58614,-73.8164,"Entire home/apt",92,30,36,2019-11-26,1.05,1,0
"4836",28936795,"Great Access! Close to station/5line u can use!",200239515,"Shogo","Queens","Woodside",40.7446,-73.89291,"Private room",29,30,3,2019-11-26,0.1,86,59
"4837",14339073,"Studio apartment",50411243,"Abby","Bronx","Morris Heights",40.84863,-73.91851,"Entire home/apt",95,30,6,2019-11-27,0.31,2,68
"4838",16828843,"Large, Sunny Studio in the heart of Chelsea.",31175385,"Eunice","Manhattan","Chelsea",40.74194,-73.99944,"Entire home/apt",130,30,5,2019-11-27,0.1,1,0
"4839",25871304,"Affordable Lenox Ave Room. Clean Sunny Comfy!",137358866,"Kaz","Manhattan","Harlem",40.81091,-73.9416,"Private room",32,30,2,2019-11-27,0.1,166,292
"4840",34749214,"Sunny days in the West Village!",17392429,"Marie","Manhattan","West Village",40.73643,-74.00614,"Entire home/apt",164,30,2,2019-11-27,0.1,1,341
"4841",35467947,"Harmonious Bright Bedroom",4107600,"Valentina","Brooklyn","Bushwick",40.70315,-73.91729,"Private room",55,30,1,2019-11-27,0.06,3,364
"4842",35938640,"The Moses Suite",270314994,"Nicole","Brooklyn","Canarsie",40.64041,-73.90517,"Entire home/apt",359,2,6,2019-11-27,0.28,1,344
"4843",36711786,"NY Home in the Heart of Harlem",68327820,"Taylor","Manhattan","Harlem",40.82327,-73.94114,"Entire home/apt",125,30,3,2019-11-27,0.15,2,0
"4844",2127016,"1br loft: Cleaning CDC guidelines implemented.",7503643,"Vida","Brooklyn","Greenpoint",40.72697,-73.93996,"Entire home/apt",149,30,6,2019-11-28,0.07,52,0
"4845",3636601,"Sunny and Quiet private apartment, great location!",7245581,"Michael","Manhattan","Chelsea",40.74844,-73.99665,"Entire home/apt",67,180,14,2019-11-28,0.18,17,247
"4846",4549555,"Studio Space, 10 minutes to Central Park and river",6571805,"Agata","Manhattan","Upper West Side",40.7943,-73.97614,"Shared room",55,2,65,2019-11-28,1.08,1,361
"4847",6316786,"Cozy Room in Super Convenient Area",32865595,"Sho-Boo Of Sho-Boo Suite","Brooklyn","Prospect-Lefferts Gardens",40.66137,-73.96081,"Private room",56,30,32,2019-11-28,0.45,3,365
"4848",11863468,"Stunning Elevator 1 BR Chelsea",61391963,"Stay With Vibe","Manhattan","Chelsea",40.74548,-74.00104,"Entire home/apt",150,30,9,2019-11-28,0.18,123,0
"4849",13857337,"Charming private room and bathroom",25330827,"Art","Manhattan","West Village",40.73559,-74.00649,"Private room",150,2,41,2019-11-28,0.72,2,49
"4850",23606468,"New-bright-specious-LES-W/D-2bath-by train-rooftop",335046,"","Manhattan","Lower East Side",40.71217,-73.99061,"Private room",85,30,22,2019-11-28,0.59,2,344
"4851",31950380,"Super cozy private room with own bathroom",195654382,"Gul","Brooklyn","Sheepshead Bay",40.58497,-73.93855,"Private room",90,30,13,2019-11-28,0.5,1,89
"4852",38236841,"The Residences at W New York - Downtown - Apt 27F",48005494,"Zeus","Manhattan","Financial District",40.70887,-74.01284,"Entire home/apt",185,30,1,2019-11-28,0.06,38,0
"4853",39150564,"3 bed 3 bath Upper East Side NYC luxury apartment",11726951,"Carly","Manhattan","Upper East Side",40.77471,-73.95629,"Entire home/apt",999,30,1,2019-11-28,0.06,1,0
"4854",975990,"Brooklyn Heights Brownstone - Private Bdrm Avail.",5339881,"Gerard","Brooklyn","Brooklyn Heights",40.6947,-73.99525,"Entire home/apt",300,30,14,2019-11-29,0.18,1,363
"4855",6702693,"Designer Fifth Ave 4BR 4.5Ba 6,000sf Modern Loft",8730,"Allison","Manhattan","Chelsea",40.73899,-73.99198,"Entire home/apt",2731,3,17,2019-11-29,0.24,1,145
"4856",15732778,"Huge space across from park, easy to Manhattan",3398280,"Megan","Brooklyn","Prospect-Lefferts Gardens",40.65761,-73.96116,"Private room",60,20,7,2019-11-29,0.24,1,50
"4857",16296678,"Bergen street in Crown Heights - French speaking",75918061,"Pascale","Brooklyn","Crown Heights",40.67645,-73.95071,"Entire home/apt",140,4,53,2019-11-29,1.07,1,46
"4858",16467731,"Beautiful 2 BR Apt. In Most Convenient Spot",108055585,"","Manhattan","Upper West Side",40.78968,-73.9773,"Entire home/apt",250,2,13,2019-11-29,0.34,1,49
"4859",17730939,"Large bright bedroom located in a private house",369015,"Thai","Bronx","Pelham Gardens",40.86463,-73.84064,"Private room",40,30,9,2019-11-29,0.3,2,317
"4860",21324360,"Cobble Hill Brooklyn....SUPER PRIME 1BR - full apt",154362702,"Chris","Brooklyn","Cobble Hill",40.68691,-73.99107,"Entire home/apt",275,30,34,2019-11-29,0.8,1,0
"4861",22535503,"Perfect Vacation Rental for Family",6298158,"Sid","Brooklyn","Bedford-Stuyvesant",40.68101,-73.92923,"Private room",114,30,20,2019-11-29,0.52,2,365
"4862",26385422,"NY HILTON CLUB 2 BR SUITE Luxury Holidays 2021",58071546,"Mary","Manhattan","Midtown",40.76137,-73.97886,"Entire home/apt",642,2,4,2019-11-29,0.12,1,0
"4863",29341918,"Perfect location UWS private room private bath",218272490,"Miki","Manhattan","Upper West Side",40.78084,-73.98099,"Private room",145,30,33,2019-11-29,1.1,1,88
"4864",32803072,"Small Room In Single Room Occupancy",244819285,"Jamika","Manhattan","Greenwich Village",40.73429,-73.99387,"Private room",105,50,21,2019-11-29,0.85,1,364
"4865",33500292,"Close to JFK",146275359,"Modupe","Queens","Springfield Gardens",40.6877,-73.75255,"Private room",45,7,18,2019-11-29,0.73,3,359
"4866",35893569,"Cozy nest n.1 in the heart of the East Village",170566147,"P","Manhattan","East Village",40.72531,-73.98533,"Entire home/apt",135,30,9,2019-11-29,0.41,2,327
"4867",37252794,"1BR Apt. WestVillage/Chelsea/Meatpacking/Highline",4019055,"Katherine","Manhattan","Chelsea",40.74019,-74.00087,"Entire home/apt",53,2,1,2019-11-29,0.06,1,0
"4868",39556412,"Your Upper East Side ""Home-Away-From-Home""",303929008,"Rishi","Manhattan","Upper East Side",40.77349,-73.94827,"Entire home/apt",250,30,1,2019-11-29,0.06,1,0
"4869",40417876,"Brooklyn Townhouse with European charm",3491534,"Corinne","Brooklyn","Bedford-Stuyvesant",40.68401,-73.92831,"Entire home/apt",180,30,1,2019-11-29,0.06,1,0
"4870",171562,"Chelsea studio with balcony & views",60923,"Omri","Manhattan","Chelsea",40.74937,-73.99467,"Entire home/apt",200,14,19,2019-11-30,0.16,1,33
"4871",342995,"Unique private room and bathroom in Brownstone",1740216,"Laura","Manhattan","Harlem",40.81319,-73.94194,"Private room",90,30,88,2019-11-30,0.81,2,179
"4872",509989,"Artist's Ditmas Pk 5 bedroom house",2472305,"Rick","Brooklyn","Flatbush",40.64186,-73.96428,"Entire home/apt",371,1,177,2019-11-30,1.72,1,363
"4873",607891,"Charming triplex in NYC brownstone!",893148,"Silvia","Manhattan","Upper West Side",40.77469,-73.98069,"Private room",115,30,110,2019-11-30,1.05,1,135
"4874",1361017,"Vacation sublet in Brooklyn NY",7388499,"Julia","Brooklyn","Park Slope",40.67163,-73.98278,"Entire home/apt",140,30,30,2019-11-30,0.36,1,252
"4875",1426004,"Charming Bushwick 2BR & private sundeck!",7670501,"Jennifer","Brooklyn","Bedford-Stuyvesant",40.69444,-73.93224,"Entire home/apt",76,30,44,2019-11-30,0.48,1,2
"4876",4162119,"Intimate, cozy BR w/ KING bed/ Private FULL Bath",21599728,"J. Leigh","Brooklyn","Prospect Heights",40.67799,-73.9643,"Private room",79,30,47,2019-11-30,0.65,2,0
"4877",4643295,"Great one bedroom loft space in Manhattan",4094284,"Mahir","Manhattan","Chinatown",40.71389,-73.99641,"Entire home/apt",140,30,15,2019-11-30,0.36,1,0
"4878",4823105,"Cozy Affordable Room Available In NYC.",24835471,"Olga","Manhattan","Washington Heights",40.84477,-73.94154,"Private room",42,30,28,2019-11-30,0.38,1,87
"4879",5414471,"Studio Loft: Cleaning CDC guidelines implemented",7503643,"Vida","Brooklyn","Greenpoint",40.72547,-73.94073,"Entire home/apt",99,30,3,2019-11-30,0.09,52,221
"4880",5762947,"纽约之家(Private Bathroom2)",27673980,"Amy","Queens","Flushing",40.74537,-73.83252,"Private room",65,1,111,2019-11-30,1.52,8,88
"4881",7952963,"Gorgeous Pre War Sanctuary - 1 block from Union Sq",3333577,"Julia","Manhattan","Gramercy",40.73636,-73.98624,"Private room",160,30,66,2019-11-30,0.98,2,365
"4882",11044453,"Convent Ave & 127st Col Univ  RM 2",57049951,"Eliahu","Manhattan","Harlem",40.81286,-73.95285,"Private room",59,2,133,2019-11-30,2.15,10,365
"4883",13740704,"Cozy,budget friendly, cable inc, private entrance!",20583125,"Michel","Brooklyn","Flatlands",40.63254,-73.93246,"Private room",45,30,15,2019-11-30,0.42,1,87
"4884",14349588,"DUMBO Brooklyn Authentic Loft",32207621,"Cynthia","Brooklyn","DUMBO",40.70241,-73.9867,"Private room",225,30,29,2019-11-30,0.52,1,0
"4885",15646864,"Williamsburg / Greenpoint 1500 square foot apt",8712217,"Tim","Brooklyn","Greenpoint",40.72475,-73.95433,"Entire home/apt",214,30,1,2019-11-30,0.06,1,0
"4886",16556049,"Private Bathroom and Cozy Bedroom in Brooklyn",109016966,"Jorge","Brooklyn","East Flatbush",40.64665,-73.95015,"Private room",64,14,31,2019-11-30,0.66,4,350
"4887",16725326,"UWS Historic Townhouse:  Renovated Kit. & Bath, 5A",106837455,"Lisa","Manhattan","Upper West Side",40.7837,-73.98234,"Entire home/apt",125,90,3,2019-11-30,0.06,9,67
"4888",19054757,"Spaceful studio in the heart of Financial district",133010064,"Alena","Manhattan","Financial District",40.70852,-74.0104,"Entire home/apt",146,30,93,2019-11-30,2,1,0
"4889",19267834,"Rainbow Guesthouse",124399442,"Igor","Brooklyn","Midwood",40.61295,-73.95905,"Shared room",32,1,10,2019-11-30,0.22,4,0
"4890",19520991,"Clean 1 bedroom in heart of NYC with Private deck",47988208,"Colin","Manhattan","Midtown",40.7467,-73.98291,"Entire home/apt",200,30,16,2019-11-30,0.36,1,0
"4891",19858046,"Perfect Grand Central apartment",140433041,"Ariel","Manhattan","Midtown",40.75007,-73.97117,"Entire home/apt",345,3,22,2019-11-30,0.49,1,178
"4892",19891602,"Bright mid-century brownstone apt",8199671,"Coline","Brooklyn","Bedford-Stuyvesant",40.69385,-73.94844,"Entire home/apt",121,30,10,2019-11-30,0.22,1,0
"4893",20819020,"Cozy & Charming Uptown NYC Bedroom Near Subway",103380674,"Carla","Manhattan","Harlem",40.82007,-73.95442,"Private room",59,2,85,2019-11-30,1.95,1,0
"4894",20836787,"1br Waterfront Balcony view!",123370360,"Brandon","Queens","Astoria",40.77534,-73.92728,"Entire home/apt",101,30,15,2019-11-30,0.35,1,0
